name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. SCSIO 64649	2878388	S	17853	3179	21032	0.00073
Streptomyces sp. SN-593	659352	S	16627	3951	20578	0.00071
Streptomyces sp. A2-16	2781734	S	16155	5089	21244	0.00074
Streptomyces sp. NHF165	2175864	S	14997	2601	17598	0.00061
Streptomyces sp. CB01881	2078691	S	14901	2775	17676	0.00061
Streptomyces sp. CdTB01	1725411	S	14805	4297	19102	0.00066
Streptomyces sp. WAC 01438	2203204	S	14678	5023	19701	0.00068
Streptomyces sp. ZYC-3	2797636	S	14244	2870	17114	0.00059
Streptomyces sp. P3	2135430	S	13938	3557	17495	0.00061
Streptomyces sp. So13.3	2136173	S	13805	2618	16423	0.00057
Streptomyces sp. 891-h	2720714	S	13033	2396	15429	0.00053
Streptomyces sp. MA3_2.13	2867410	S	13019	1663	14682	0.00051
Streptomyces sp. ST1015	1848900	S	12952	2765	15717	0.00054
Streptomyces sp. 3025	2923272	S	12729	2263	14992	0.00052
Streptomyces sp. BH-MK-02	2880933	S	12401	2729	15130	0.00052
Streptomyces sp. SCUT-3	2684469	S	11938	4674	16612	0.00057
Streptomyces sp. AMCC400023	2056258	S	11052	4514	15566	0.00054
Streptomyces sp. LRE541	2931983	S	10957	2556	13513	0.00047
Streptomyces sp. NA02950	2742137	S	10953	2197	13150	0.00046
Streptomyces sp. Z423-1	2730915	S	10879	3201	14080	0.00049
Streptomyces sp. 3214.6	1882757	S	10747	3200	13947	0.00048
Streptomyces sp. HM190	2695266	S	10632	3429	14061	0.00049
Streptomyces sp. RTd22	1841249	S	10464	4333	14797	0.00051
Streptomyces sp. YIM 121038	2136401	S	10372	3074	13446	0.00047
Streptomyces sp. Go-475	2072505	S	10309	4749	15058	0.00052
Streptomyces sp. BJ20	2930049	S	10258	4197	14455	0.00050
Streptomyces sp. GQFP	2907545	S	10221	1784	12005	0.00042
Streptomyces sp. TN58	234612	S	9870	4456	14326	0.00050
Streptomyces sp. NA04227	2742136	S	9832	2293	12125	0.00042
Streptomyces sp. MG28	2865673	S	9822	3539	13361	0.00046
Streptomyces sp. MG62	2838015	S	9752	3676	13428	0.00046
Streptomyces sp. Rer75	2750011	S	9637	4378	14015	0.00049
Streptomyces sp. SAT1	1849967	S	9526	3570	13096	0.00045
Streptomyces sp. GMY02	1333528	S	9385	1687	11072	0.00038
Streptomyces sp. DSM 40868	2721173	S	9370	3438	12808	0.00044
Streptomyces sp. C8S0	2585716	S	9202	2630	11832	0.00041
Streptomyces sp. W1SF4	2305220	S	9177	3250	12427	0.00043
Streptomyces sp. MBT27	1488356	S	9164	2732	11896	0.00041
Streptomyces sp. MST-110588	2833628	S	9164	2257	11421	0.00040
Streptomyces sp. NEAU-sy36	2751189	S	9088	3402	12490	0.00043
Streptomyces sp. JB150	2714844	S	8879	2941	11820	0.00041
Streptomyces sp. QHH-9511	2684468	S	8759	2417	11176	0.00039
Streptomyces sp. GS7	2692234	S	8653	2330	10983	0.00038
Streptomyces sp. HP-A2021	2927875	S	8591	4742	13333	0.00046
Streptomyces sp. Go 40/10	2825844	S	8376	3711	12087	0.00042
Streptomyces sp. RPA4-2	2721244	S	8248	2444	10692	0.00037
Streptomyces sp. CMB-StM0423	2059884	S	8199	3826	12025	0.00042
Streptomyces sp. BHT-5-2	2866715	S	7862	2442	10304	0.00036
Streptomyces sp. SYP-A7193	2662065	S	7625	4462	12087	0.00042
Streptomyces sp. SM18	1736046	S	7597	2105	9702	0.00034
Streptomyces sp. SirexAA-E	862751	S	7518	2238	9756	0.00034
Streptomyces sp. 135	2838850	S	7508	2440	9948	0.00034
Streptomyces sp. Tu 2975	2676871	S	7415	2345	9760	0.00034
Streptomyces sp. HSG2	2797167	S	7313	1639	8952	0.00031
Streptomyces sp. fd1-xmd	1812480	S	6935	2993	9928	0.00034
Streptomyces sp. INR7	2607753	S	6764	3375	10139	0.00035
Streptomyces sp. WAC 01529	2203205	S	6678	2356	9034	0.00031
Streptomyces sp. jing01	2726118	S	6374	3502	9876	0.00034
Streptomyces sp. S4.7	2705439	S	6324	2088	8412	0.00029
Streptomyces sp. WY228	2855836	S	5900	3008	8908	0.00031
Streptomyces sp. CB09001	2083284	S	5813	3713	9526	0.00033
Streptomyces sp. WAC 06738	2203210	S	4961	4781	9742	0.00034
Streptomyces sp. SUK 48	2582831	S	4909	2974	7883	0.00027
Streptomyces sp. CNQ-509	444103	S	4688	4427	9115	0.00032
Streptomyces sp. S1D4-11	2721246	S	4657	3284	7941	0.00027
Streptomyces sp. CCM_MD2014	1561022	S	4568	3983	8551	0.00030
Streptomyces sp. RPA4-5	2721245	S	4429	2715	7144	0.00025
Streptomyces sp. YPW6	2840373	S	4406	2178	6584	0.00023
Streptomyces sp. HF10	2692233	S	4183	2843	7026	0.00024
Streptomyces sp. ADI95-16	1522758	S	4180	3598	7778	0.00027
Streptomyces sp. Mg1	465541	S	4108	3767	7875	0.00027
Streptomyces sp. 769	1262452	S	3785	2714	6499	0.00022
Streptomyces sp. 2323.1	1938841	S	3759	2181	5940	0.00021
Streptomyces sp. AgN23	1188315	S	3607	3030	6637	0.00023
Streptomyces sp. S8	1837283	S	3173	2582	5755	0.00020
Streptomyces sp. XC 2026	2782004	S	3075	2509	5584	0.00019
Streptomyces sp. S063	2005885	S	3064	2011	5075	0.00018
Streptomyces sp. 3211	1964449	S	2852	3648	6500	0.00022
Streptomyces sp. NEAU-S7GS2	2202000	S	2669	2100	4769	0.00017
Streptomyces sp. PBH53	1577075	S	2619	3907	6526	0.00023
Streptomyces sp. EAS-AB2608	2779671	S	2606	4171	6777	0.00023
Streptomyces sp. WA6-1-16	2879427	S	2535	2443	4978	0.00017
Streptomyces sp. ID38640	1265399	S	2513	1707	4220	0.00015
Streptomyces sp. Sge12	1972846	S	2506	3948	6454	0.00022
Streptomyces sp. NA02536	2742133	S	2351	5908	8259	0.00029
Streptomyces sp. MOE7	1961713	S	2308	2619	4927	0.00017
Streptomyces sp. HNA39	2850561	S	2075	2238	4313	0.00015
Streptomyces sp. Tue 6075	1661694	S	2036	2210	4246	0.00015
Streptomyces sp. PAMC 26508	1265601	S	1955	7423	9378	0.00032
Streptomyces sp. 11-1-2	1851167	S	1849	3279	5128	0.00018
Streptomyces sp. RLB1-33	2721243	S	1828	5160	6988	0.00024
Streptomyces sp. CB00271	2750025	S	1757	2250	4007	0.00014
Streptomyces sp. CFMR 7	1649184	S	1749	2841	4590	0.00016
Streptomyces sp. CB04723	2748873	S	1609	2709	4318	0.00015
Streptomyces sp. S501	2420135	S	1601	6567	8168	0.00028
Streptomyces sp. WAC00303	2933779	S	1567	2129	3696	0.00013
Streptomyces sp. CLI2509	1984801	S	1532	5585	7117	0.00025
Streptomyces sp. Tu6071	355249	S	1302	4235	5537	0.00019
Streptomyces sp. M56	1495638	S	1248	3152	4400	0.00015
Streptomyces sp. M2	646637	S	1200	6866	8066	0.00028
Streptomyces sp. A144	2871487	S	1036	4918	5954	0.00021
Streptomyces sp. CRSS-Y-16	2906474	S	1028	6224	7252	0.00025
Streptomyces sp. CB09030	2913412	S	1006	3213	4219	0.00015
Streptomyces sp. WAC00288	2094021	S	998	3951	4949	0.00017
Streptomyces sp. WA1-19	2884220	S	976	4974	5950	0.00021
Streptomyces sp. SS52	2563602	S	972	4842	5814	0.00020
Streptomyces sp. SGAir0924	2109593	S	970	5005	5975	0.00021
Streptomyces sp. HU2014	2939414	S	963	3145	4108	0.00014
Streptomyces sp. VN1	1821625	S	931	3767	4698	0.00016
Streptomyces sp. LBUM 1480	2609808	S	926	9039	9965	0.00034
Streptomyces sp. BSE6.1	2605730	S	916	4308	5224	0.00018
Streptomyces sp. endophyte_N2	2153485	S	879	2436	3315	0.00011
Streptomyces sp. V17-9	2831149	S	876	4306	5182	0.00018
Streptomyces sp. NA03103	2742134	S	855	5761	6616	0.00023
Streptomyces sp. R527F	1664033	S	812	4402	5214	0.00018
Streptomyces sp. 2114.2	1881022	S	755	4487	5242	0.00018
Streptomyces sp. CC0208	2306165	S	620	16093	16713	0.00058
Streptomyces sp. A1-5	2738410	S	609	2718	3327	0.00012
Streptomyces sp. GF20	2692235	S	564	3056	3620	0.00013
Streptomyces sp. S1A1-7	2594459	S	548	5578	6126	0.00021
Streptomyces sp. KPB2	2305221	S	498	4246	4744	0.00016
Streptomyces sp. CA-256286	2801033	S	470	2770	3240	0.00011
Streptomyces sp. FR-008	206662	S	445	3510	3955	0.00014
Streptomyces sp. NBU3104	2911367	S	435	2758	3193	0.00011
Streptomyces sp. 604F	1476754	S	405	3752	4157	0.00014
Streptomyces sp. RLB3-17	2594455	S	344	5842	6186	0.00021
Streptomyces sp. GBA 94-10	1218177	S	307	4026	4333	0.00015
