name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria	28211	C	4630481	297612	4928093	0.33033
Betaproteobacteria	28216	C	1394136	263297	1657433	0.11110
Gammaproteobacteria	1236	C	727599	232664	960263	0.06437
Deltaproteobacteria	28221	C	305615	30961	336576	0.02256
Epsilonproteobacteria	29547	C	3062	161	3223	0.00022
Acidithiobacillia	1807140	C	1901	200	2101	0.00014
Oligoflexia	1553900	C	1220	17	1237	0.00008
Hydrogenophilalia	2008785	C	501	103	604	0.00004
Zetaproteobacteria	580370	C	324	10	334	0.00002
Actinomycetia	1760	C	5411583	280214	5691797	0.38152
Thermoleophilia	1497346	C	166259	22634	188893	0.01266
Rubrobacteria	84995	C	65729	9437	75166	0.00504
Acidimicrobiia	84992	C	64892	7307	72199	0.00484
Coriobacteriia	84998	C	14763	2451	17214	0.00115
Nitriliruptoria	908620	C	10956	999	11955	0.00080
Bacilli	91061	C	61530	30336	91866	0.00616
Clostridia	186801	C	24816	5350	30166	0.00202
Negativicutes	909932	C	3868	415	4283	0.00029
Limnochordia	1676648	C	1577	61	1638	0.00011
Tissierellia	1737404	C	496	305	801	0.00005
Erysipelotrichia	526524	C	465	24266	24731	0.00166
Gloeobacteria	307596	C	3320	4027	7347	0.00049
Deinococci	188787	C	30136	1287	31423	0.00211
Thermomicrobia	189775	C	4309	132	4441	0.00030
Chloroflexia	32061	C	3349	92	3441	0.00023
Ardenticatenia	1382928	C	2326	44	2370	0.00016
Tepidiformia	2682225	C	2214	86	2300	0.00015
Ktedonobacteria	388447	C	1464	30	1494	0.00010
Caldilineae	475962	C	1178	52	1230	0.00008
Anaerolineae	292625	C	897	12	909	0.00006
Dehalococcoidia	301297	C	769	478	1247	0.00008
Candidatus Thermofonsia	2364196	C	296	2	298	0.00002
Fimbriimonadia	1663419	C	1547	9	1556	0.00010
Chthonomonadetes	1077257	C	419	3	422	0.00003
Mollicutes	31969	C	380	82	462	0.00003
Planctomycetia	203683	C	282322	4749	287071	0.01924
Phycisphaerae	666505	C	12091	427	12518	0.00084
Candidatus Brocadiia	2517206	C	158	0	158	0.00001
Opitutae	414999	C	27289	1235	28524	0.00191
Verrucomicrobiae	203494	C	13254	1864	15118	0.00101
Spartobacteria	134549	C	308	25	333	0.00002
Methylacidiphilae	1955630	C	177	7	184	0.00001
Kiritimatiellae	1921781	C	764	937	1701	0.00011
Tichowtungiia	2907184	C	357	10	367	0.00002
Chlamydiia	204429	C	566	230	796	0.00005
Cytophagia	768503	C	50888	1220	52108	0.00349
Sphingobacteriia	117747	C	32785	1949	34734	0.00233
Chitinophagia	1853228	C	20961	332	21293	0.00143
Flavobacteriia	117743	C	14679	1290	15969	0.00107
Bacteroidia	200643	C	10574	9658	20232	0.00136
Saprospiria	1937959	C	388	101	489	0.00003
Chlorobia	191410	C	3237	408	3645	0.00024
Ignavibacteria	795747	C	184	3	187	0.00001
Gemmatimonadetes	219685	C	32227	1933	34160	0.00229
Fibrobacteria	204430	C	164	36	200	0.00001
Acidobacteriia	204432	C	96283	1573	97856	0.00656
Vicinamibacteria	1813735	C	47398	2766	50164	0.00336
Blastocatellia	1562566	C	2859	115	2974	0.00020
Holophagae	533205	C	1744	35	1779	0.00012
Nitrospira	203693	C	4884	81	4965	0.00033
Spirochaetia	203692	C	3089	205	3294	0.00022
Synergistia	649775	C	2447	715	3162	0.00021
Candidatus Saccharimonia	2093818	C	121	123	244	0.00002
Thermotogae	188708	C	625	35	660	0.00004
Aquificae	187857	C	380	5	385	0.00003
Thermodesulfobacteria	67799	C	349	7	356	0.00002
Calditrichia	1962850	C	304	3	307	0.00002
Deferribacteres	68337	C	243	8	251	0.00002
Chrysiogenetes	118001	C	229	127	356	0.00002
Fusobacteriia	203490	C	205	48	253	0.00002
Sordariomycetes	147550	C	39253	883	40136	0.00269
Leotiomycetes	147548	C	523	5	528	0.00004
Eurotiomycetes	147545	C	4471	201	4672	0.00031
Dothideomycetes	147541	C	2394	429	2823	0.00019
Saccharomycetes	4891	C	1806	211	2017	0.00014
Ustilaginomycetes	5257	C	2841	106	2947	0.00020
Malasseziomycetes	1538075	C	216	64	280	0.00002
Agaricomycetes	155619	C	2050	89	2139	0.00014
Tremellomycetes	155616	C	332	6352	6684	0.00045
