name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. CdTB01	1725411	S	10630	3082	13712	0.00104
Streptomyces sp. SN-593	659352	S	10348	2447	12795	0.00097
Streptomyces sp. CB09001	2083284	S	10207	6575	16782	0.00128
Streptomyces sp. SCSIO 64649	2878388	S	9225	1637	10862	0.00083
Streptomyces sp. SYP-A7193	2662065	S	9164	5399	14563	0.00111
Streptomyces sp. BH-MK-02	2880933	S	8667	1893	10560	0.00080
Streptomyces sp. ZYC-3	2797636	S	8527	1717	10244	0.00078
Streptomyces sp. CB01881	2078691	S	8517	1649	10166	0.00077
Streptomyces sp. So13.3	2136173	S	8169	1538	9707	0.00074
Streptomyces sp. A2-16	2781734	S	7161	2261	9422	0.00072
Streptomyces sp. NHF165	2175864	S	6658	1150	7808	0.00059
Streptomyces sp. MA3_2.13	2867410	S	6653	847	7500	0.00057
Streptomyces sp. 3214.6	1882757	S	6633	1972	8605	0.00066
Streptomyces sp. RTd22	1841249	S	6576	2755	9331	0.00071
Streptomyces sp. BJ20	2930049	S	6553	2677	9230	0.00070
Streptomyces sp. ST1015	1848900	S	6523	1385	7908	0.00060
Streptomyces sp. P3	2135430	S	6203	1581	7784	0.00059
Streptomyces sp. Z423-1	2730915	S	6170	1816	7986	0.00061
Streptomyces sp. Rer75	2750011	S	6053	2788	8841	0.00067
Streptomyces sp. SCUT-3	2684469	S	6023	2352	8375	0.00064
Streptomyces sp. NA02950	2742137	S	5926	1182	7108	0.00054
Streptomyces sp. LRE541	2931983	S	5797	1346	7143	0.00054
Streptomyces sp. MBT27	1488356	S	5712	1687	7399	0.00056
Streptomyces sp. 3025	2923272	S	5702	1008	6710	0.00051
Streptomyces sp. SAT1	1849967	S	5482	2049	7531	0.00057
Streptomyces sp. GQFP	2907545	S	5363	933	6296	0.00048
Streptomyces sp. NEAU-sy36	2751189	S	5330	1998	7328	0.00056
Streptomyces sp. CCM_MD2014	1561022	S	5313	4680	9993	0.00076
