name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	14691156	668141	15359297	0.54150
Rubrobacteria	84995	C	488213	27059	515272	0.01817
Thermoleophilia	1497346	C	336150	39745	375895	0.01325
Acidimicrobiia	84992	C	172447	16513	188960	0.00666
Coriobacteriia	84998	C	38518	5186	43704	0.00154
Nitriliruptoria	908620	C	36651	2806	39457	0.00139
Bacilli	91061	C	136690	57661	194351	0.00685
Clostridia	186801	C	63411	9951	73362	0.00259
Negativicutes	909932	C	7699	689	8388	0.00030
Limnochordia	1676648	C	5341	172	5513	0.00019
Erysipelotrichia	526524	C	985	217	1202	0.00004
Tissierellia	1737404	C	917	749	1666	0.00006
Deinococci	188787	C	85132	50521	135653	0.00478
Gloeobacteria	307596	C	7551	15141	22692	0.00080
Thermomicrobia	189775	C	16972	588	17560	0.00062
Chloroflexia	32061	C	10935	346	11281	0.00040
Ardenticatenia	1382928	C	7193	122	7315	0.00026
Tepidiformia	2682225	C	6505	233	6738	0.00024
Caldilineae	475962	C	3172	181	3353	0.00012
Anaerolineae	292625	C	2731	50	2781	0.00010
Dehalococcoidia	301297	C	1829	1918	3747	0.00013
Ktedonobacteria	388447	C	1577	42	1619	0.00006
Candidatus Thermofonsia	2364196	C	915	9	924	0.00003
Fimbriimonadia	1663419	C	3066	15	3081	0.00011
Chthonomonadetes	1077257	C	723	5	728	0.00003
Mollicutes	31969	C	883	227	1110	0.00004
Alphaproteobacteria	28211	C	4695160	352337	5047497	0.17795
Betaproteobacteria	28216	C	2042252	338768	2381020	0.08394
Gammaproteobacteria	1236	C	1412573	380278	1792851	0.06321
Deltaproteobacteria	28221	C	921427	45669	967096	0.03410
Epsilonproteobacteria	29547	C	5732	325	6057	0.00021
Acidithiobacillia	1807140	C	3261	290	3551	0.00013
Oligoflexia	1553900	C	1199	15	1214	0.00004
Hydrogenophilalia	2008785	C	888	158	1046	0.00004
Zetaproteobacteria	580370	C	493	13	506	0.00002
Planctomycetia	203683	C	393678	6034	399712	0.01409
Phycisphaerae	666505	C	27909	862	28771	0.00101
Candidatus Brocadiia	2517206	C	190	0	190	0.00001
Candidatus Uabimicrobiia	2897345	C	125	1	126	0.00000
Opitutae	414999	C	29094	981	30075	0.00106
Verrucomicrobiae	203494	C	18782	2919	21701	0.00077
Methylacidiphilae	1955630	C	175	6	181	0.00001
Spartobacteria	134549	C	102	4	106	0.00000
Kiritimatiellae	1921781	C	1713	1409	3122	0.00011
Tichowtungiia	2907184	C	492	11	503	0.00002
Chlamydiia	204429	C	429	429	858	0.00003
Cytophagia	768503	C	85161	1675	86836	0.00306
Chitinophagia	1853228	C	29642	379	30021	0.00106
Bacteroidia	200643	C	21409	24321	45730	0.00161
Flavobacteriia	117743	C	17902	1245	19147	0.00068
Sphingobacteriia	117747	C	13337	853	14190	0.00050
Saprospiria	1937959	C	627	135	762	0.00003
Chlorobia	191410	C	5699	658	6357	0.00022
Ignavibacteria	795747	C	250	4	254	0.00001
Gemmatimonadetes	219685	C	101209	5567	106776	0.00376
Fibrobacteria	204430	C	255	55	310	0.00001
Vicinamibacteria	1813735	C	97208	4963	102171	0.00360
Acidobacteriia	204432	C	47910	701	48611	0.00171
Blastocatellia	1562566	C	5785	170	5955	0.00021
Holophagae	533205	C	4210	72	4282	0.00015
Nitrospira	203693	C	15730	219	15949	0.00056
Thermodesulfovibrionia	2811502	C	184	4	188	0.00001
Synergistia	649775	C	6324	493	6817	0.00024
Spirochaetia	203692	C	6281	324	6605	0.00023
Thermotogae	188708	C	1803	1250	3053	0.00011
Candidatus Saccharimonia	2093818	C	142	254	396	0.00001
Aquificae	187857	C	1030	13	1043	0.00004
Thermodesulfobacteria	67799	C	748	14	762	0.00003
Chrysiogenetes	118001	C	520	247	767	0.00003
Fusobacteriia	203490	C	454	94	548	0.00002
Deferribacteres	68337	C	440	13	453	0.00002
Calditrichia	1962850	C	435	4	439	0.00002
Atribacteria	2847774	C	113	2	115	0.00000
Coprothermobacteria	2138243	C	105	20	125	0.00000
Sordariomycetes	147550	C	90890	1349	92239	0.00325
Leotiomycetes	147548	C	493	2	495	0.00002
Eurotiomycetes	147545	C	8560	257	8817	0.00031
Dothideomycetes	147541	C	6097	777	6874	0.00024
Saccharomycetes	4891	C	4323	457	4780	0.00017
Ustilaginomycetes	5257	C	8151	113	8264	0.00029
Malasseziomycetes	1538075	C	567	62	629	0.00002
Agaricomycetes	155619	C	2627	28	2655	0.00009
Tremellomycetes	155616	C	631	18432	19063	0.00067
