name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	19237862	829002	20066864	0.45611
Thermoleophilia	1497346	C	609036	72009	681045	0.01548
Rubrobacteria	84995	C	339496	29909	369405	0.00840
Acidimicrobiia	84992	C	200124	19231	219355	0.00499
Coriobacteriia	84998	C	52009	6896	58905	0.00134
Nitriliruptoria	908620	C	41352	3173	44525	0.00101
Bacilli	91061	C	209763	106895	316658	0.00720
Clostridia	186801	C	79840	12493	92333	0.00210
Negativicutes	909932	C	11660	1052	12712	0.00029
Limnochordia	1676648	C	5719	179	5898	0.00013
Erysipelotrichia	526524	C	1544	384	1928	0.00004
Tissierellia	1737404	C	1415	106472	107887	0.00245
Gloeobacteria	307596	C	9879	2650	12529	0.00028
Deinococci	188787	C	107143	4213	111356	0.00253
Thermomicrobia	189775	C	16309	450	16759	0.00038
Chloroflexia	32061	C	11636	289	11925	0.00027
Ardenticatenia	1382928	C	8250	129	8379	0.00019
Tepidiformia	2682225	C	7460	243	7703	0.00018
Caldilineae	475962	C	3704	154	3858	0.00009
Anaerolineae	292625	C	2703	36	2739	0.00006
Dehalococcoidia	301297	C	2144	31	2175	0.00005
Ktedonobacteria	388447	C	1688	1523	3211	0.00007
Candidatus Thermofonsia	2364196	C	1090	8	1098	0.00002
Fimbriimonadia	1663419	C	4590	22	4612	0.00010
Chthonomonadetes	1077257	C	892	6	898	0.00002
Mollicutes	31969	C	1611	387	1998	0.00005
Alphaproteobacteria	28211	C	8920854	587092	9507946	0.21611
Betaproteobacteria	28216	C	4416157	624789	5040946	0.11458
Gammaproteobacteria	1236	C	2836241	775773	3612014	0.08210
Deltaproteobacteria	28221	C	1340181	67762	1407943	0.03200
Epsilonproteobacteria	29547	C	9716	536	10252	0.00023
Acidithiobacillia	1807140	C	4747	404	5151	0.00012
Oligoflexia	1553900	C	3174	38	3212	0.00007
Hydrogenophilalia	2008785	C	1484	254	1738	0.00004
Zetaproteobacteria	580370	C	937	24	961	0.00002
Planctomycetia	203683	C	688421	10126	698547	0.01588
Phycisphaerae	666505	C	51357	1599	52956	0.00120
Candidatus Brocadiia	2517206	C	369	1	370	0.00001
Candidatus Uabimicrobiia	2897345	C	253	4	257	0.00001
Opitutae	414999	C	68026	2431	70457	0.00160
Verrucomicrobiae	203494	C	36235	4629	40864	0.00093
Spartobacteria	134549	C	457	29	486	0.00001
Methylacidiphilae	1955630	C	405	15	420	0.00001
Kiritimatiellae	1921781	C	2312	2227	4539	0.00010
Tichowtungiia	2907184	C	880	23	903	0.00002
Chlamydiia	204429	C	1124	699	1823	0.00004
Cytophagia	768503	C	212362	4501	216863	0.00493
Flavobacteriia	117743	C	115011	7721	122732	0.00279
Chitinophagia	1853228	C	72865	1119	73984	0.00168
Sphingobacteriia	117747	C	44020	3625	47645	0.00108
Bacteroidia	200643	C	36330	34705	71035	0.00161
Saprospiria	1937959	C	1226	316	1542	0.00004
Chlorobia	191410	C	9030	1047	10077	0.00023
Ignavibacteria	795747	C	492	7	499	0.00001
Gemmatimonadetes	219685	C	172035	9249	181284	0.00412
Fibrobacteria	204430	C	405	104	509	0.00001
Vicinamibacteria	1813735	C	157303	8044	165347	0.00376
Acidobacteriia	204432	C	87466	1251	88717	0.00202
Blastocatellia	1562566	C	10816	313	11129	0.00025
Holophagae	533205	C	5899	100	5999	0.00014
Nitrospira	203693	C	19460	266	19726	0.00045
Thermodesulfovibrionia	2811502	C	348	8	356	0.00001
Spirochaetia	203692	C	9470	386	9856	0.00022
Synergistia	649775	C	7978	627	8605	0.00020
Candidatus Saccharimonia	2093818	C	657	2492	3149	0.00007
Candidatus Babeliae	2497643	C	149	233	382	0.00001
Thermotogae	188708	C	1929	112	2041	0.00005
Aquificae	187857	C	1223	19	1242	0.00003
Thermodesulfobacteria	67799	C	971	18	989	0.00002
Fusobacteriia	203490	C	964	171	1135	0.00003
Chrysiogenetes	118001	C	737	310	1047	0.00002
Deferribacteres	68337	C	711	21	732	0.00002
Calditrichia	1962850	C	665	5	670	0.00002
Elusimicrobia	641853	C	154	1	155	0.00000
Endomicrobia	447830	C	151	2	153	0.00000
Caldisericia	693071	C	132	0	132	0.00000
Dictyoglomia	203486	C	122	1	123	0.00000
Sordariomycetes	147550	C	216004	3408	219412	0.00499
Leotiomycetes	147548	C	1062	7	1069	0.00002
Dothideomycetes	147541	C	24564	3777	28341	0.00064
Eurotiomycetes	147545	C	19281	671	19952	0.00045
Saccharomycetes	4891	C	6785	557	7342	0.00017
Schizosaccharomycetes	147554	C	171	4	175	0.00000
Ustilaginomycetes	5257	C	11313	213	11526	0.00026
Malasseziomycetes	1538075	C	734	105	839	0.00002
Agaricomycetes	155619	C	5004	93	5097	0.00012
Tremellomycetes	155616	C	1248	24167	25415	0.00058
